study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	read_count	fastq_md5	fastq_ftp	submitted_bytes	sra_ftp	cram_index_ftp	cram_index_galaxy	sample_title
PRJEB6609	SAMEA2622132	ERS491887	ERX1809469	ERR1739845	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	163498659	3a58b91124c3d9635da815600f45896e;99db52eb32e100783ca84b1d4495dc1b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/005/ERR1739845/ERR1739845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/005/ERR1739845/ERR1739845_2.fastq.gz	10611458169;9891124537	ftp.sra.ebi.ac.uk/vol1/err/ERR173/005/ERR1739845			TARA_20110415T1938Z_100_EVENT_PUMP_P_D_(50 m)_PROT_NUC-DNA(1L)_W5-20_TARA_N000001614
PRJEB6609	SAMEA2732399	ERS490778	ERX1809465	ERR1739846	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	46144374	e66dd6a7b85f1b99f3bbaae6441f1a46;022e492bcaa1c7a6deb6ab91c50d3a59	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/006/ERR1739846/ERR1739846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/006/ERR1739846/ERR1739846_2.fastq.gz	3475733347;3159098371	ftp.sra.ebi.ac.uk/vol1/err/ERR173/006/ERR1739846			TARA_20101129T1906Z_080_EVENT_NET_N1+N2_D_(85 m)_PROT_NUC-RNA(1L)_N20-180_TARA_N000001473
PRJEB6609	SAMEA2622128	ERS491883	ERX1809471	ERR1739847	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	45865458	62a76030236a25e2fcece3ed01a58700;8a2468c17d01fcf8eebfa7cf01fa4dad	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/007/ERR1739847/ERR1739847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/007/ERR1739847/ERR1739847_2.fastq.gz	3400198421;3090962881	ftp.sra.ebi.ac.uk/vol1/err/ERR173/007/ERR1739847			TARA_20110415T1938Z_100_EVENT_PUMP_P_D_(50 m)_PROT_NUC-DNA(100L)_W0.8->_TARA_N000001606
PRJEB6609	SAMEA2622128	ERS491883	ERX1809473	ERR1739848	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	137602413	655ba9abe0cbcac64142fa02ec661a74;8632de6573e9ac87d8a17b579409f165	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/008/ERR1739848/ERR1739848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/008/ERR1739848/ERR1739848_2.fastq.gz	10383973052;9238915360	ftp.sra.ebi.ac.uk/vol1/err/ERR173/008/ERR1739848			TARA_20110415T1938Z_100_EVENT_PUMP_P_D_(50 m)_PROT_NUC-DNA(100L)_W0.8->_TARA_N000001606
PRJEB6609	SAMEA2622132	ERS491887	ERX1809463	ERR1739849	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	45894667	c2db965443ad6d693d3a5e43bd939d67;297bd7ca10b5c3e62a814f95b62c7cff	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/009/ERR1739849/ERR1739849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/009/ERR1739849/ERR1739849_2.fastq.gz	3230702213;2928457298	ftp.sra.ebi.ac.uk/vol1/err/ERR173/009/ERR1739849			TARA_20110415T1938Z_100_EVENT_PUMP_P_D_(50 m)_PROT_NUC-DNA(1L)_W5-20_TARA_N000001614
PRJEB6609	SAMEA2621520	ERS491055	ERX1809749	ERR1740115	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	46768698	2498e1ab642e4551a3ce610d907ffd21;0caf58540ae1983e041f87b6813303dd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1740115/ERR1740115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1740115/ERR1740115_2.fastq.gz	3950206638;4001701596	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1740115			TARA_20110106T1038Z_085_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8->_TARA_N000001024
PRJEB6609	SAMEA2732401	ERS490832	ERX1809759	ERR1740116	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	48527062	6ba9eaa6041c5de4d796019b2a75b200;d2dfd77177e2eb27f579bad237030942	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1740116/ERR1740116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1740116/ERR1740116_2.fastq.gz	4069306616;4109226498	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1740116			TARA_20101202T1344Z_081_EVENT_NET_N1+N2_D_(35 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000001424
PRJEB6609	SAMEA2621520	ERS491055	ERX1809747	ERR1740117	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	179878135	649e9365ef312ec59ebf654fe49056ad;a4ce68ac8bb27122af4f1b4a7e65e075	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1740117/ERR1740117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1740117/ERR1740117_2.fastq.gz	15036991154;15169693468	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1740117			TARA_20110106T1038Z_085_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8->_TARA_N000001024
PRJEB6609	SAMEA2622130	ERS491885	ERX1809761	ERR1740118	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	191910410	d9b5b20d141a90f22b35449fa6b8026e;0dd5d61f73fed57c1b4e66bb0efe998c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1740118/ERR1740118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1740118/ERR1740118_2.fastq.gz	16687635846;16728147308	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1740118			TARA_20110415T1938Z_100_EVENT_PUMP_P_D_(50 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000001610
PRJEB6609	SAMEA2732412	ERS490995	ERX1809750	ERR1740119	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	6212991	211c011c5c2d826ce1a5c6775732e1b0;be8599b6096fb948aa7b3ae28453703d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1740119/ERR1740119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1740119/ERR1740119_2.fastq.gz	499726243;526670515	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1740119			TARA_20101216T1308Z_083_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000001380
PRJEB6609	SAMEA2732530	ERS490841	ERX1809743	ERR1740120	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	47156152	30c57a7e365780c3e1216ef5e8c42930;77544a2ef688e7d8418db88b9b0fc98f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1740120/ERR1740120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1740120/ERR1740120_2.fastq.gz	4093731963;4118970944	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1740120			TARA_20101202T1814Z_081_EVENT_NET_N1_D_(35 m)_PROT_NUC-RNA(1L)_N5-20_TARA_N000001430
PRJEB6609	SAMEA2732530	ERS490841	ERX1809741	ERR1740121	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	212280303	6a5f82721e5d862d5ba41297c8227025;6b54c826089e71e0fbb4e6982bef2bb5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1740121/ERR1740121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1740121/ERR1740121_2.fastq.gz	16814373771;17059740260	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1740121			TARA_20101202T1814Z_081_EVENT_NET_N1_D_(35 m)_PROT_NUC-RNA(1L)_N5-20_TARA_N000001430
PRJEB6609	SAMEA2732468	ERS490836	ERX1809760	ERR1740122	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	62807583	bb65a146ce07090cebf3e7f18fc020a1;880623459f5bf95177195230b438d970	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1740122/ERR1740122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1740122/ERR1740122_2.fastq.gz	5218913336;5283747477	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1740122			TARA_20101202T1522Z_081_EVENT_NET_N1+N2_D_(35 m)_PROT_NUC-RNA(1L)_N20-180_TARA_N000001426
PRJEB6609	SAMEA2732401	ERS490832	ERX1809753	ERR1740123	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	183218440	7a027acd484c4a31c3b618193c63b910;6f47f34fc5c7296479b4f1092dbd071f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1740123/ERR1740123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1740123/ERR1740123_2.fastq.gz	14892883579;15336648329	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1740123			TARA_20101202T1344Z_081_EVENT_NET_N1+N2_D_(35 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000001424
PRJEB6609	SAMEA2656979	ERS491070	ERX1809757	ERR1740124	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	192134040	0ba3bcafc99b8dc734d77cc3b3394371;c1a3a0b9a6b7455bd7adcddc7497acf2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1740124/ERR1740124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1740124/ERR1740124_2.fastq.gz	16157964341;16211518048	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1740124			TARA_20110106T1245Z_085_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000001040
PRJEB6609	SAMEA2621470	ERS490977	ERX1809751	ERR1740125	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	8187725	32b861f3ae93e6f51b4357d892ed08b1;8d713a861895230dce48734d743cabe8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1740125/ERR1740125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1740125/ERR1740125_2.fastq.gz	646618177;707344081	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1740125			TARA_20101216T1158Z_083_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000001374
PRJEB6609	SAMEA2621470	ERS490977	ERX1809752	ERR1740126	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	188039709	0c55322870f98458bc856e4deb09aa45;2a019f3a0d61fb9d6b37d3540a8ddc67	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1740126/ERR1740126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1740126/ERR1740126_2.fastq.gz	15910213847;15942140033	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1740126			TARA_20101216T1158Z_083_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000001374
PRJEB6609	SAMEA2621362	ERS490817	ERX1809755	ERR1740127	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	44549877	1768158cee74cf5001361442fc366502;0e92cf97d4677c4b14b253b98cc22c93	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1740127/ERR1740127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1740127/ERR1740127_2.fastq.gz	3780361205;3817535222	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1740127			TARA_20101202T1028Z_081_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000001436
PRJEB6609	SAMEA2732412	ERS490995	ERX1809763	ERR1740128	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	162788895	ddf7712268fd7eb42c0406a935f53099;fdb204ffd85400fe120f971e1456f4c0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1740128/ERR1740128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1740128/ERR1740128_2.fastq.gz	13816306256;13829528331	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1740128			TARA_20101216T1308Z_083_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000001380
PRJEB6609	SAMEA2732468	ERS490836	ERX1809764	ERR1740129	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	214120419	7bef892a2e6d9cd5bd5c4f5ca83bee36;0464b9cf1934a0668d2efa8d2bf476d0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1740129/ERR1740129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1740129/ERR1740129_2.fastq.gz	18018024770;18029677317	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1740129			TARA_20101202T1522Z_081_EVENT_NET_N1+N2_D_(35 m)_PROT_NUC-RNA(1L)_N20-180_TARA_N000001426
PRJEB6609	SAMEA2621523	ERS491058	ERX1809756	ERR1740130	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	176058051	6ba25e05c491c4fec304969a67040c2e;2b013ef0efe03d45035cf12fc2aa46de	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1740130/ERR1740130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1740130/ERR1740130_2.fastq.gz	15924183464;15134315794	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1740130			TARA_20110106T1038Z_085_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000001029
PRJEB6609	SAMEA2657044	ERS491900	ERX1809762	ERR1740131	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	49482585	63028853c9672dac0bd505b4b1838bdb;f23eda2a2ff05029c231dffffd27c62f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1740131/ERR1740131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1740131/ERR1740131_2.fastq.gz	4021756776;4069105269	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1740131			TARA_20110415T2330Z_100_EVENT_NET_N1+N2_D_(50 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000001622
PRJEB6609	SAMEA2622130	ERS491885	ERX1809765	ERR1740132	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	54967736	bae401376e82a0bee968a86e84f9ae79;848d1868a387958b1ea4ecaa45e58037	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1740132/ERR1740132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1740132/ERR1740132_2.fastq.gz	4490920749;4560384694	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1740132			TARA_20110415T1938Z_100_EVENT_PUMP_P_D_(50 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000001610
PRJEB6609	SAMEA2621523	ERS491058	ERX1809754	ERR1740133	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	59010790	61e343454fbc7b218387eaedd72aa036;d3226d6d0db7bdd3c3003272d31a70d2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1740133/ERR1740133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1740133/ERR1740133_2.fastq.gz	5333928874;5297305569	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1740133			TARA_20110106T1038Z_085_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000001029
PRJEB6609	SAMEA2657068	ERS491078	ERX1809744	ERR1740134	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	143187756	54fce1ad91e278e61d6465344dad7f8c;2a0c70b6e448441b608364222b71fb06	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1740134/ERR1740134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1740134/ERR1740134_2.fastq.gz	12009883922;12162253591	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1740134			TARA_20110106T1758Z_085_EVENT_NET_N1+N2_D_(90 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000001042
PRJEB6609	SAMEA2732415	ERS491073	ERX1809742	ERR1740135	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	47510769	587130d79981fc5b7da5c1c16033c901;a5e432da5d8834c712f89310f9829310	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1740135/ERR1740135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1740135/ERR1740135_2.fastq.gz	4113772578;4154639823	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1740135			TARA_20110106T1529Z_085_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000001017
PRJEB6609	SAMEA2656979	ERS491070	ERX1809766	ERR1740136	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	43130156	131b2c82fb03951eec08cd3ebfefb54c;62836f93afd23b2ecd8e7e3ac160e3a6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1740136/ERR1740136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1740136/ERR1740136_2.fastq.gz	3742492487;3773469641	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1740136			TARA_20110106T1245Z_085_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000001040
PRJEB6609	SAMEA2657068	ERS491078	ERX1809745	ERR1740137	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	36490155	4c7ba0a790d2ec4de85fc181bde74820;f44943f26a5fe13ea608416c89b98167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1740137/ERR1740137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1740137/ERR1740137_2.fastq.gz	3101972803;3147639634	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1740137			TARA_20110106T1758Z_085_EVENT_NET_N1+N2_D_(90 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000001042
PRJEB6609	SAMEA2621362	ERS490817	ERX1809758	ERR1740138	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	189081049	3df5594c3d17646522a07b88c7e16b82;ef39b6cabdaa7170d1045b21697b5142	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1740138/ERR1740138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1740138/ERR1740138_2.fastq.gz	16137582164;15919071275	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1740138			TARA_20101202T1028Z_081_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000001436
PRJEB6609	SAMEA2732415	ERS491073	ERX1809746	ERR1740139	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	198421836	3fdd0aa8c20e9ffb80a6c32d939641a1;2642df4fc7a4a83268c7851d25092259	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1740139/ERR1740139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1740139/ERR1740139_2.fastq.gz	16686782856;16823525708	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1740139			TARA_20110106T1529Z_085_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000001017
PRJEB6609	SAMEA2657044	ERS491900	ERX1809748	ERR1740140	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	196798403	e7511c981c567f62d69c8a9a0f8c9fb8;84931859fcea0a8c9f601b7cee9226d3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1740140/ERR1740140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1740140/ERR1740140_2.fastq.gz	15859110039;16276625545	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1740140			TARA_20110415T2330Z_100_EVENT_NET_N1+N2_D_(50 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000001622
PRJEB6609	SAMEA2624981	ERS478013	ERX509468	ERR550378	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	16035562	5e3e84d676fe937cd383853f3f813b27;68115f801dff1d82cc6deee3f96defbe	ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550378/ERR550378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550378/ERR550378_2.fastq.gz	1315776679;1269684540	ftp.sra.ebi.ac.uk/vol1/err/ERR550/ERR550378			TARA_20091118T1632Z_023_EVENT_NET_N1+N2_D_(48-52m)_PROT_NUC-RNA(1L)_N180-2000_TARA_A100000557
PRJEB6609	SAMEA2591131	ERS478049	ERX509452	ERR550379	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	1946493	b1e0d60e5e3e1693ce210708d99a781a;7d0d7497ed7b536e6f58d3fa1d22897d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550379/ERR550379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550379/ERR550379_2.fastq.gz	155993795;153821386	ftp.sra.ebi.ac.uk/vol1/err/ERR550/ERR550379			TARA_20091215T1512Z_030_Combined-EVENTS_CAST_MB_D_(70-75m)_PROT_NUC-RNA(1L)_W5-20_TARA_A100001335
PRJEB6609	SAMEA2624976	ERS478011	ERX509466	ERR550380	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	4016778	3adc0b92496406c9b45bff826fb88a16;f614659c8440edd8f852f0de6ba8948f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550380/ERR550380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550380/ERR550380_2.fastq.gz	324440302;315107409	ftp.sra.ebi.ac.uk/vol1/err/ERR550/ERR550380			TARA_20091118T1352Z_023_EVENT_NET_N1+N2_D_(48-52m)_PROT_NUC-RNA(1L)_N20-180_TARA_A100000556
PRJEB6609	SAMEA2611380	ERS477943	ERX509461	ERR550381	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	118562899	09093b06f9ed7893dc2841778efdf546;d432dd32cfe8dd15311948220c8f1da0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550381/ERR550381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550381/ERR550381_2.fastq.gz	8620538670;7792692871	ftp.sra.ebi.ac.uk/vol1/err/ERR550/ERR550381			TARA_20090923T1439Z_007_EVENT_NET_N1+N2_S_(3-7m)_PROT_NUC-DNA(1L)_N20-180_TARA_A200000139
PRJEB6609	SAMEA2624982	ERS477997	ERX509447	ERR550382	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	14372961	5973478a291b6b9a3874925c743836ed;b3d90167cef893a7093e38600ffc94d4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550382/ERR550382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550382/ERR550382_2.fastq.gz	1174926425;1125123063	ftp.sra.ebi.ac.uk/vol1/err/ERR550/ERR550382			TARA_20091118T1017Z_023_EVENT_NET_N1+N2_S_(3-7m)_PROT_NUC-RNA(1L)_N180-2000_TARA_A100000549
PRJEB6609	SAMEA2591106	ERS478006	ERX509469	ERR550383	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	13248825	864f7ff510e89d104119c43fb2905d52;50580115013a006b2128070fe42afae5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550383/ERR550383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550383/ERR550383_2.fastq.gz	1068682120;1021888156	ftp.sra.ebi.ac.uk/vol1/err/ERR550/ERR550383			TARA_20091118T1240Z_023_EVENT_PUMP_P_D_(55-57m)_PROT_NUC-RNA(1L)_W5-20_TARA_A100000560
PRJEB6609	SAMEA2591096	ERS477991	ERX509473	ERR550384	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	7830569	eae4f3c9e545537f2bea651bce6b8b59;affe74f5a61c8dcafb4de16408aecbad	ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550384/ERR550384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550384/ERR550384_2.fastq.gz	640598484;626528800	ftp.sra.ebi.ac.uk/vol1/err/ERR550/ERR550384			TARA_20091118T0841Z_023_EVENT_PUMP_P_S_(5-7m)_PROT_NUC-RNA(1L)_W5-20_TARA_A100000547
PRJEB6609	SAMEA2624978	ERS478037	ERX509459	ERR550385	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	3785853	d87837fa76dac004a1a542a786a6b2ea;da7c7249044765e610157507b1a04cff	ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550385/ERR550385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550385/ERR550385_2.fastq.gz	307207787;296664293	ftp.sra.ebi.ac.uk/vol1/err/ERR550/ERR550385			TARA_20091215T1244Z_030_EVENT_NET_N1+N2_S_(3-7m)_PROT_NUC-RNA(1L)_N180-2000_TARA_A100001649
PRJEB6609	SAMEA2591095	ERS477990	ERX509448	ERR550386	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	9142506	98d0607ef6746bedc9fe49851ec6b7c3;ed29e5b653263a4f69e904b4a279e399	ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550386/ERR550386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550386/ERR550386_2.fastq.gz	744573440;722926488	ftp.sra.ebi.ac.uk/vol1/err/ERR550/ERR550386			TARA_20091118T0841Z_023_EVENT_PUMP_P_S_(5-7m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_A100000552
PRJEB6609	SAMEA2625588	ERS477972	ERX509472	ERR550387	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	40213515	fbcdf4deb21c46d3fdd0b41cd2f5fc44;67120beea14edc5f55ca6db33d9acbd6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550387/ERR550387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR550/ERR550387/ERR550387_2.fastq.gz	3098054806;2781240675	ftp.sra.ebi.ac.uk/vol1/err/ERR550/ERR550387			TARA_20090923T1832Z_007_EVENT_NET_N1+N2_D_(40-44m)_PROT_NUC-DNA(1L)_N20-180_TARA_A200000179
